pharmacy_name,address,suburb,postal_code,latitude,longitude,tel,link_url
Walters Road Pharmacy,74D Walters Rd,Blacktown,2148,-33.777879,150.894341,0296223379,https://www.yellowpages.com.au/nsw/blacktown/walters-road-pharmacy-13544580-listing.html
Wangi Guardian Pharmacy,226 Watkins Rd,Wangi Wangi,2267,-33.06944,151.58929,0249751202,https://www.yellowpages.com.au/nsw/wangi-wangi/wangi-guardian-pharmacy-12702472-listing.html
Waratah Discount Chemist,Shop 1/ 11 Waratah St,Mona Vale,2103,-33.67781,151.3024,0299975337,https://www.yellowpages.com.au/nsw/mona-vale/waratah-discount-chemist-13326927-listing.html
Waratah Pharmacy,11 Waratah St,Mona Vale,2103,-33.677809,151.302404,0299994197,https://www.yellowpages.com.au/nsw/mona-vale/waratah-pharmacy-13321265-listing.html
Wards Pharmacy 4 U,Shop 5/ 176 Fox Valley Rd,Wahroonga,2076,-33.73632,151.10055,0294896566,https://www.yellowpages.com.au/nsw/wahroonga/wards-pharmacy-4-u-14549280-listing.html
Wareemba Discount Pharmacy,278 Great North Rd,Abbotsford,2046,-33.855556,151.130432,0297138629,https://www.yellowpages.com.au/nsw/abbotsford/wareemba-discount-pharmacy-13056288-listing.html
Warialda Pharmacy,Address not found,Warners Bay,2282,Latitude not found,Longitude not found,0267291511,https://www.yellowpages.com.au/sup/warialda-pharmacy-12088446-listing.html
Warners Bay Pharmacy,"Shop 13 Warners Bay Village, 30 John Street",Warners Bay,2282,-32.974125,151.645662,0249652700,https://www.yellowpages.com.au/nsw/warners-bay/warners-bay-pharmacy-13276249-listing.html
Warriewood Medical Centre Pharmacy,Unit 10 3 Vuko Pl,Warriewood,2102,-33.69318,151.3028,0299138132,https://www.yellowpages.com.au/nsw/warriewood/warriewood-medical-centre-pharmacy-12186896-listing.html
Watson & Logan Pharmacist Advice,Address not found,Watsons Bay,2030,Latitude not found,Longitude not found,0294196868,https://www.yellowpages.com.au/sup/watson-logan-pharmacist-advice-12809849-listing.html
Watsons Bay Pharmacy,1 23 Military Rd,Watsons Bay,2030,-33.844034,151.284305,0293887886,https://www.yellowpages.com.au/nsw/watsons-bay/watsons-bay-pharmacy-14524009-listing.html
Wauchope Pharmacy,26 High St,Wauchope,2446,-31.457741,152.733466,0265852055,https://www.yellowpages.com.au/nsw/wauchope/wauchope-pharmacy-12910345-listing.html
Waverley Pharmacy,38A Macpherson St,Bronte,2024,-33.905022,151.25838,0293894216,https://www.yellowpages.com.au/nsw/bronte/waverley-pharmacy-12751343-listing.html
Wee Waa Pharmacy,93 Rose St,Wee Waa,2388,-30.2249,149.44362,0267954231,https://www.yellowpages.com.au/nsw/wee-waa/wee-waa-pharmacy-13272709-listing.html
Well Being Pharmacy,330 Fishery Point Rd,Bonnells Bay,2264,-33.110726,151.532602,0249733744,https://www.yellowpages.com.au/nsw/bonnells-bay/well-being-pharmacy-13045094-listing.html
Wellbeing Pharmacy Collaroy Plateau,Shop 8/ 63 Veterans Parade,Collaroy Plateau,2097,-33.72727,151.28713,0299821091,https://www.yellowpages.com.au/nsw/collaroy-plateau/wellbeing-pharmacy-collaroy-plateau-12595690-listing.html
Wellbeing Pharmacy Denistone East,119A North Rd,Ryde,2112,-33.795271,151.102677,0298783550,https://www.yellowpages.com.au/nsw/ryde/wellbeing-pharmacy-denistone-east-13931112-listing.html
Wellington Advantage Pharmacy,12 Nanima Cres,Wellington,2820,-32.551847,148.941453,0268452067,https://www.yellowpages.com.au/nsw/wellington/wellington-advantage-pharmacy-13111760-listing.html
Wentworth Pharmacy,15 Sandwych St,Wentworth,2648,-34.106678,141.918133,0350273121,https://www.yellowpages.com.au/nsw/wentworth/wentworth-pharmacy-13407839-listing.html
Werrington Pharmacy,Shop 11 Victoria St,Werrington,2747,-33.75802745,150.75661325,0296239402,https://www.yellowpages.com.au/nsw/werrington/werrington-pharmacy-13248579-listing.html
Werris Creek Pharmacy,53 Single St,Werris Creek,2341,-31.349504,150.64771,0267687038,https://www.yellowpages.com.au/nsw/werris-creek/werris-creek-pharmacy-13961180-listing.html
West End Pharmacy,Shop 2/ 275 Ocean View Rd,Ettalong Beach,2257,-33.51346,151.3356,0243412636,https://www.yellowpages.com.au/nsw/ettalong-beach/west-end-pharmacy-11951713-listing.html
West End Pharmacy,225A Fowler Rd,Guildford West,2161,-33.85065,150.97208,0296329467,https://www.yellowpages.com.au/nsw/guildford-west/west-end-pharmacy-12203335-listing.html
West End Pharmacy,94 Wollombi Rd,Cessnock,2325,-32.839106,151.342321,0249901375,https://www.yellowpages.com.au/nsw/cessnock/west-end-pharmacy-11902411-listing.html
Westend Plaza Pharmacy,Shop 14 Centro Kiewa St,Albury,2640,-36.0820317786,146.914610471,0260213713,https://www.yellowpages.com.au/nsw/albury/westend-plaza-pharmacy-12156129-listing.html
West Engadine Pharmacy,125 Anzac Ave,Engadine,2233,-34.05916,151.004005,0295209986,https://www.yellowpages.com.au/nsw/engadine/west-engadine-pharmacy-12091169-listing.html
West Gosford Pharmacy,Shop 17 299 Brisbane Water Dr,West Gosford,2250,-33.4282,151.31711,0243252866,https://www.yellowpages.com.au/nsw/west-gosford/west-gosford-pharmacy-12185185-listing.html
West Hoxton Pharmacy,Cnr Fifteenth Ave and Edmondson Ave,Austral,2179,-33.918774,150.81484,0296060150,https://www.yellowpages.com.au/nsw/austral/west-hoxton-pharmacy-12360515-listing.html
Westleigh Pharmacy,Westleigh Cntr Shop 17/ Eucalyptus Dr,Westleigh,2120,-33.716222,151.065053,0294819354,https://www.yellowpages.com.au/nsw/westleigh/westleigh-pharmacy-14594369-listing.html
Westleigh Pharmacy,Address not found,Westleigh,2120,Latitude not found,Longitude not found,0294819354,https://www.yellowpages.com.au/nsw/westleigh/westleigh-pharmacy-12718237-listing.html
Westleigh Pharmacy,Address not found,Westleigh,2120,Latitude not found,Longitude not found,0294819354,https://www.yellowpages.com.au/nsw/westleigh/westleigh-pharmacy-14644809-listing.html
West Lindfield Compounding Pharmacy,30 Moore Ave,West Lindfield,2070,-33.777175,151.149121,0294162642,https://www.yellowpages.com.au/nsw/west-lindfield/west-lindfield-compounding-pharmacy-12746683-listing.html
West Lindfield Compounding Pharmacy & Compounding Centre,30 Moore Ave,Lindfield,2070,-33.77717,151.14912,0294162642,https://www.yellowpages.com.au/nsw/lindfield/west-lindfield-compounding-pharmacy-compounding-centre-13008426-listing.html
Westmead Compounding Pharmacy,Shop 16 74 Hawkesbury Rd,Westmead,2145,-33.812528,150.985246,0296356410,https://www.yellowpages.com.au/nsw/westmead/westmead-compounding-pharmacy-1000002273831-listing.html
Westmead Pharmacy,Shop 16/ 74 Hawkesbury Rd,Westmead,2145,-33.812813,150.984853,0296356410,https://www.yellowpages.com.au/nsw/westmead/westmead-pharmacy-12435901-listing.html
West Pennant Hills Day and Night Discount Drug Store,558 Pennant Hills Rd,West Pennant Hills,2125,-33.747112,151.0505,0294845888,https://www.yellowpages.com.au/nsw/west-pennant-hills/west-pennant-hills-day-and-night-discount-drug-store-1000001679182-listing.html
West Pennant Hills Day & Night Chemist,558 Pennant Hills Rd,West Pennant Hills,2125,-33.747134,151.05048,0294845888,https://www.yellowpages.com.au/nsw/west-pennant-hills/west-pennant-hills-day-night-chemist-11867261-listing.html
Westpoint Centre Pharmacy,Shop 16/1 Wark Parade,Windradyne,2795,-33.404815,149.54632,0263313190,https://www.yellowpages.com.au/nsw/windradyne/westpoint-centre-pharmacy-14804711-listing.html
West Ryde Pharmacy,West Ryde Market Place Shop 11/ 14 Anthony Rd,West Ryde,2114,-33.80686,151.08824,0298077458,https://www.yellowpages.com.au/nsw/west-ryde/west-ryde-pharmacy-12816579-listing.html
Westside Pharmacy,398 Princes Hwy,Woonona,2517,-34.341553,150.905691,0242847919,https://www.yellowpages.com.au/nsw/woonona/westside-pharmacy-14815857-listing.html
West Wyalong Pharmacy,115 Main St,West Wyalong,2671,-33.922947,147.20614,0269722500,https://www.yellowpages.com.au/nsw/west-wyalong/west-wyalong-pharmacy-14996199-listing.html
Wetherill Park Pharmacy,Cnr The Horsley Drv and Rossetti St,Wetherill Park,2164,-33.85096,150.90962,0296046821,https://www.yellowpages.com.au/nsw/wetherill-park/wetherill-park-pharmacy-12111516-listing.html
Whitebridge Pharmacy,136 Dudley Rd,Whitebridge,2290,-32.9781,151.70862,0249433798,https://www.yellowpages.com.au/nsw/whitebridge/whitebridge-pharmacy-12143580-listing.html
Whites Pharmacy,Address not found,Lightning Ridge,2834,Latitude not found,Longitude not found,0268290370,https://www.yellowpages.com.au/sup/whites-pharmacy-14914885-listing.html
White's Pharmacy (Lightning Ridge),19 Morilla St,Lightning Ridge,2834,-29.42849,147.9764,0268290370,https://www.yellowpages.com.au/nsw/lightning-ridge/whites-pharmacy-lightning-ridge-14771009-listing.html
Wholelife Pharmacy & Healthfoods,Shop C 1.04 Menai Central 5-21 Carter Rd,Menai,2234,-34.016961,151.011471,0295439983,https://www.yellowpages.com.au/nsw/menai/wholelife-pharmacy-healthfoods-1000001679151-listing.html
Wilcannia St Mary Pharmacy,30 Reid St,Wilcannia,2836,-31.558395,143.379483,0880915904,https://www.yellowpages.com.au/nsw/wilcannia/wilcannia-st-mary-pharmacy-1000001743085-listing.html
Williams Discount Chemist,Ridley St,Charlestown,2290,-32.962621,151.698703,0249433222,https://www.yellowpages.com.au/nsw/charlestown/williams-discount-chemist-14995291-listing.html
Williams Valley Pharmacy,182 Dowling St,Dungog,2420,-32.40216,151.75727,0249923095,https://www.yellowpages.com.au/nsw/dungog/williams-valley-pharmacy-13637461-listing.html
Wilson's Pharmacy,256 Brunker Rd,Adamstown,2289,-32.934604,151.725458,0249571817,https://www.yellowpages.com.au/nsw/adamstown/wilsons-pharmacy-13274940-listing.html
Wilson's Pharmacy,136 Nelson St,Wallsend,2287,-32.902046,151.669725,0249559874,https://www.yellowpages.com.au/nsw/wallsend/wilsons-pharmacy-12419465-listing.html
Wilton Pharmacy,1 Greenbridge Dr,Wilton,2571,-34.228467,150.683862,0246309333,https://www.yellowpages.com.au/nsw/wilton/wilton-pharmacy-1000001679041-listing.html
Windang Pharmacy & Compounding Centre,1 19 Acacia St,Windang,2528,-34.532235,150.86917,0242951901,https://www.yellowpages.com.au/nsw/windang/windang-pharmacy-compounding-centre-14057703-listing.html
Winston Hills - Chisholm Centre Pharmacy,Address not found,Winston Hills,2153,Latitude not found,Longitude not found,0296399224,https://www.yellowpages.com.au/nsw/winston-hills/winston-hills-chisholm-centre-pharmacy-13299422-listing.html
Wisemans Ferry Pharmacy,"Shop 3 & 4 Wisemans Ferry Shopping Centre, 2 Old Northern Rd",Wisemans Ferry,2775,-33.385485,150.986326,0245664999,https://www.yellowpages.com.au/nsw/wisemans-ferry/wisemans-ferry-pharmacy-14559841-listing.html
Wollongbar Pharmacy,Shop 14 Wollongbar Shopping Centre,Wollongbar,2477,-28.82303,153.42032,0266287300,https://www.yellowpages.com.au/nsw/wollongbar/wollongbar-pharmacy-13550835-listing.html
Woodberry Community Chemist,Shop 4/ 32 Kookburra Parade,Woodberry,2322,-32.794523,151.665062,0249662484,https://www.yellowpages.com.au/nsw/woodberry/woodberry-community-chemist-14181587-listing.html
Woodberry Pharmacy,Shop 4 Woodberry Shopping Mall,Woodberry,2322,-32.80923,151.66706,0249662484,https://www.yellowpages.com.au/nsw/woodberry/woodberry-pharmacy-15122091-listing.html
Woodburn Pharmacy,115 River St,Woodburn,2472,-29.072139,153.342581,0266822301,https://www.yellowpages.com.au/nsw/woodburn/woodburn-pharmacy-14962026-listing.html
Woolgoolga Amcal Pharmacy,Woolgoolga Plaza Beach St,Woolgoolga,2456,-30.110655,153.200168,0266541893,https://www.yellowpages.com.au/nsw/woolgoolga/woolgoolga-amcal-pharmacy-12433161-listing.html
Woolgoolga Amcal Pharmacy,Address not found,Woolgoolga,2456,Latitude not found,Longitude not found,0266541893,https://www.yellowpages.com.au/nsw/woolgoolga/woolgoolga-amcal-pharmacy-11994841-listing.html
Woolloomooloo Pharmacy,Shop 9/ 162 Cathedral St,Woolloomooloo,2011,-33.87252,151.21899,0293572710,https://www.yellowpages.com.au/nsw/woolloomooloo/woolloomooloo-pharmacy-13812119-listing.html
Woolooware Pharmacy,49 Wills Rd,Woolooware,2230,-34.04566,151.144748,0295235211,https://www.yellowpages.com.au/nsw/woolooware/woolooware-pharmacy-12212845-listing.html
Worrigee Medical Centre Pharmacy,55 Isa Rd,Worrigee,2540,-34.902943,150.622488,0244218449,https://www.yellowpages.com.au/nsw/worrigee/worrigee-medical-centre-pharmacy-15328799-listing.html
Woy Woy Pharmacy,Address not found,BENSVILLE,2251,Latitude not found,Longitude not found,0243411101,https://www.yellowpages.com.au/nsw/bensville/woy-woy-pharmacy-1000002762416-listing.html
Woy Woy Pharmacy,43-45 Blackwall Rd,Woy Woy,2256,-33.48638,151.32458,0243411101,https://www.yellowpages.com.au/nsw/woy-woy/woy-woy-pharmacy-1000002623505-listing.html
Woy Woy Pharmacy,Address not found,TASCOTT,2250,Latitude not found,Longitude not found,0243411101,https://www.yellowpages.com.au/nsw/tascott/woy-woy-pharmacy-1000002762417-listing.html
Woy Woy Pharmacy,Address not found,UMINA,2257,Latitude not found,Longitude not found,0243411101,https://www.yellowpages.com.au/nsw/umina/woy-woy-pharmacy-1000002762415-listing.html
Wu's Pharmacy,629 George St,Sydney,2000,-33.877436,151.205812,0292111805,https://www.yellowpages.com.au/nsw/sydney/wus-pharmacy-14247592-listing.html
Wyee Centre Pharmacy,Shop 4 Wyee Shopping Village,Wyee,2259,-33.17553,151.48408,0243571166,https://www.yellowpages.com.au/nsw/wyee/wyee-centre-pharmacy-13370939-listing.html
Wynyard YouSave Chemist,Ground Floor 100 Clarence St,Sydney,2000,-33.868038,151.205174,0292992858,https://www.yellowpages.com.au/nsw/sydney/wynyard-yousave-chemist-14118976-listing.html
Wyoming Chempro Chemist,. .,Wyoming,2250,-33.40538242519448,151.3518344294463,0243284081,https://www.yellowpages.com.au/nsw/wyoming/wyoming-chempro-chemist-13065275-listing.html
Xtreme Chemist,Shop 6 Claudia Rd,Toongabbie,2146,-33.79474875,150.93436805,0296364808,https://www.yellowpages.com.au/nsw/toongabbie/xtreme-chemist-13168605-listing.html
Xtreme Chemist Bellevue Hill,19 Bellevue Rd,Bellevue Hill,2023,-33.886,151.2577,0293877030,https://www.yellowpages.com.au/nsw/bellevue-hill/xtreme-chemist-bellevue-hill-12529039-listing.html
Xtreme Chemist Blacktown,St Martins Villag Shop 4/ 6 St Martins Crst,Blacktown,2148,-33.78206,150.91947,0298318558,https://www.yellowpages.com.au/nsw/blacktown/xtreme-chemist-blacktown-12806876-listing.html
Xtreme Chemist Toongabbie,Shop 6 Claudia Rd,Toongabbie,2146,-33.79474875,150.93436805,0296364808,https://www.yellowpages.com.au/nsw/toongabbie/xtreme-chemist-toongabbie-12066260-listing.html
Yagoona 7 Day Pharmacy,552 Hume Hwy,Yagoona,2199,-33.906847,151.022593,0297968326,https://www.yellowpages.com.au/nsw/yagoona/yagoona-7-day-pharmacy-13472566-listing.html
Yagoona Station Pharmacy,516 Hume Hwy,Yagoona,2199,-33.906903,151.024085,0297961979,https://www.yellowpages.com.au/nsw/yagoona/yagoona-station-pharmacy-12034254-listing.html
Yamba Priceline Pharmacy,1 Treelands Dr,Yamba,2464,-29.428111,153.32689,0266461131,https://www.yellowpages.com.au/nsw/yamba/yamba-priceline-pharmacy-1000002904294-listing.html
Yarrows Pharmacy,228 Glenmore Rd,Paddington,2021,-33.88211,151.22845,0293312508,https://www.yellowpages.com.au/nsw/paddington/yarrows-pharmacy-12115485-listing.html
Yenda Pharmacy,Address not found,Yenda,2681,Latitude not found,Longitude not found,0269681111,https://www.yellowpages.com.au/nsw/yenda/yenda-pharmacy-14659702-listing.html
Youmeds,4-6 Niangala Cl,Belrose,2085,-33.702993,151.212833,0297425165,https://www.yellowpages.com.au/nsw/belrose/youmeds-1000002385838-listing.html
Youngs Pharmacy,Shop 1 728 Darling St,Rozelle,2039,-33.864569,151.16949,0298101372,https://www.yellowpages.com.au/nsw/rozelle/youngs-pharmacy-12635874-listing.html
Your Chemist Shop Fletcher,11/ 221 Minmi Rd,Fletcher,2287,-32.876788,151.646631,0249512022,https://www.yellowpages.com.au/nsw/fletcher/your-chemist-shop-fletcher-1000002233160-listing.html
Your Chemist Shop Pty Ltd,806 Anzac Parade,Maroubra,2035,-33.938837,151.239218,1300308143,https://www.yellowpages.com.au/nsw/maroubra/your-chemist-shop-pty-ltd-14990934-listing.html
Your Community Pharmacy Newport,Shop 3-5/ 1 Kalinya St,Newport,2106,-33.66056,151.30868,0299991186,https://www.yellowpages.com.au/nsw/newport/your-community-pharmacy-newport-12756115-listing.html
Your Discount Chemist,Elermore Shopng Ctr,Elermore Vale,2287,-32.91691,151.67471,0249514622,https://www.yellowpages.com.au/nsw/elermore-vale/your-discount-chemist-12748002-listing.html
Your Discount Chemist,Shop 5 1613 Ocean Dr,Lake Cathie,2445,-31.553213,152.853617,0265855737,https://www.yellowpages.com.au/nsw/lake-cathie/your-discount-chemist-15369068-listing.html
Your Discount Chemist,57-61 Manning St,Taree,2430,-31.911437,152.461093,0265521003,https://www.yellowpages.com.au/nsw/taree/your-discount-chemist-1000002000331-listing.html
Your Discount Chemist,167-173 Lang St,Kurri Kurri,2327,-32.81763,151.48134,0249371291,https://www.yellowpages.com.au/nsw/kurri-kurri/your-discount-chemist-13417776-listing.html
Your Discount Chemist,125 Lawes St,East Maitland,2323,-32.751291,151.590107,0249337230,https://www.yellowpages.com.au/nsw/east-maitland/your-discount-chemist-1000002337474-listing.html
Your Discount Chemist,Maryland Shopping Centre Shop 2 Maryland Dr,Maryland,2287,-32.87971,151.65951,0249550909,https://www.yellowpages.com.au/nsw/maryland/your-discount-chemist-12169825-listing.html
Your Discount Chemist,"Shop 3-5, 88 Bold St Haven Plaza Corner Of Bold St and Tunis St",Laurieton,2443,-31.648134,152.79732,0265599700,https://www.yellowpages.com.au/nsw/laurieton/your-discount-chemist-12317346-listing.html
Your Discount Chemist,280 Main Rd,Cardiff,2285,-32.94007,151.65981,0249540011,https://www.yellowpages.com.au/nsw/cardiff/your-discount-chemist-12584473-listing.html
Your Discount Chemist,14 Stockton Rd,Nelson Bay,2315,-32.72156,152.14324,0249811223,https://www.yellowpages.com.au/nsw/nelson-bay/your-discount-chemist-12209491-listing.html
Your Discount Chemist,"Shop 1, Lakewood Shopping Centre Cnr Of Ocean Dr and Sirius Dr",Lakewood,2443,-31.632219,152.75923,0265599104,https://www.yellowpages.com.au/nsw/lakewood/your-discount-chemist-1000002087680-listing.html
Your Discount Chemist Port Macquarie,119 Horton St,Port Macquarie,2444,-31.432167,152.907942,0265832134,https://www.yellowpages.com.au/nsw/port-macquarie/your-discount-chemist-port-macquarie-15577349-listing.html
Your Family Chemist,62 Haldon St,Lakemba,2195,-33.920304,151.077027,0297591013,https://www.yellowpages.com.au/nsw/lakemba/your-family-chemist-13567137-listing.html
